order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1702162,1356,train,14,6,13,21
215214,1358,train,7,1,14,19
846363,1362,train,5,2,7,30
3164697,1367,train,5,1,2,30
2973176,1368,train,36,2,15,2
851913,1369,train,4,0,16,30
179410,1371,train,6,0,13,30
1728699,1372,train,21,6,17,6
1652731,1374,train,4,4,8,30
2334973,1377,train,13,4,19,7
2034042,1378,train,80,3,11,9
1471800,1382,train,31,0,9,7
193067,1383,train,4,5,13,11
2334410,1387,train,24,6,15,21
1213223,1388,train,14,0,10,21
832177,1391,train,11,5,12,18
1028182,1392,train,7,3,13,30
1243920,1393,train,6,0,12,30
1673616,1394,train,8,0,14,18
2674688,1395,train,4,4,11,30
3154969,1397,train,13,2,13,30
2873160,1398,train,26,1,12,21
633569,1399,train,6,3,9,6
398048,1400,train,19,1,11,30
2770748,1401,train,22,5,8,19
1432666,1402,train,14,5,6,25
2277161,1403,train,8,0,17,7
3288985,1405,train,19,0,11,18
302601,1406,train,17,1,11,30
1080176,1407,train,7,1,17,30
2074271,1410,train,19,2,6,10
2523174,1412,train,23,4,11,30
1377327,1414,train,14,0,8,13
2886510,1418,train,12,6,23,12
165289,1422,train,6,0,17,30
2609167,1423,train,8,0,12,8
265283,1425,train,5,4,10,20
1246060,1426,train,19,5,7,30
2155203,1427,train,67,3,16,1
1927184,1428,train,100,2,12,1
3031079,1432,train,21,3,19,15
559488,1435,train,4,0,8,30
3173206,1436,train,12,4,8,5
3183558,1437,train,7,4,11,6
3388271,1439,train,14,3,12,30
1619324,1440,train,10,0,8,30
875364,1442,train,7,6,17,30
2244136,1443,train,17,5,12,4
2912252,1446,train,5,6,14,7
1308481,1447,train,24,0,16,8
1506022,1448,train,5,5,14,30
158280,1449,train,7,1,16,30
3299516,1451,train,13,5,16,9
447970,1456,train,15,2,19,30
3069390,1457,train,8,1,11,30
3343542,1458,train,7,5,8,0
1742121,1459,train,5,0,14,5
633520,1461,train,12,1,10,20
605667,1462,train,5,6,20,20
2727200,1465,train,4,2,13,30
2431218,1466,train,18,2,18,1
304803,1468,train,10,2,19,14
484688,1470,train,8,2,19,6
3369593,1472,train,4,4,8,30
481964,1474,train,9,6,9,7
1801417,1475,train,9,4,8,30
1549331,1476,train,23,0,8,7
108525,1477,train,20,6,16,10
1015670,1478,train,13,1,9,30
1677999,1479,train,22,0,12,20
3202796,1481,train,15,3,9,2
269244,1482,train,14,6,13,8
1090155,1483,train,26,2,10,27
2395478,1484,train,19,0,15,14
2225736,1486,train,21,0,13,6
326537,1488,train,4,2,18,30
1251668,1490,train,20,1,12,28
1300165,1491,train,8,0,15,29
2425574,1492,train,9,2,10,3
764206,1494,train,14,3,8,23
3108123,1495,train,6,3,9,30
615528,1497,train,11,0,13,6
1634309,1498,train,33,6,10,27
396595,1499,train,5,0,10,30
1335062,1500,train,5,0,21,30
482685,1503,train,12,4,20,30
1995260,1504,train,35,2,18,10
1144293,1505,train,14,6,17,4
1847349,1507,train,4,2,10,30
1836327,1508,train,4,1,12,22
2493959,1510,train,11,0,15,12
1558696,1512,train,4,1,10,27
2561906,1513,train,14,6,15,30
1651505,1515,train,4,3,21,30
143169,1518,train,7,0,13,15
1484526,1519,train,48,3,11,23
460882,1521,train,12,0,15,7
1389833,1522,train,5,0,10,30
151581,1524,train,5,2,13,30
1937526,1525,train,9,3,15,2
220180,1527,train,59,4,11,4
3418665,1528,train,4,0,12,30
3047386,1529,train,6,0,12,12
2306059,1530,train,18,0,7,4
1115143,1531,train,49,3,16,3
623937,1533,train,4,6,23,30
537303,1534,train,4,1,14,12
1339827,1536,train,6,0,11,21
2604897,1537,train,74,5,19,21
2380094,1538,train,55,5,18,12
461114,1539,train,8,2,18,23
6695,1540,train,29,1,1,8
2690545,1541,train,11,0,9,30
779069,1542,train,53,5,15,5
1798022,1543,train,7,2,21,17
3280882,1545,train,20,0,18,2
2669429,1546,train,50,2,9,1
2005577,1550,train,14,1,14,30
2053270,1551,train,18,5,13,4
1973682,1552,train,8,6,14,30
2202416,1553,train,46,1,19,4
540476,1555,train,5,6,10,25
1708449,1556,train,13,0,8,30
562359,1557,train,8,0,12,30
497663,1559,train,16,0,16,6
317537,1562,train,9,0,11,12
2305382,1565,train,6,2,16,30
1829993,1566,train,13,1,16,7
186342,1567,train,4,3,3,16
1758197,1568,train,4,0,19,1
277582,1570,train,13,0,11,3
1170421,1571,train,15,2,10,19
3188385,1574,train,42,0,15,2
512447,1575,train,33,1,14,16
2016183,1577,train,7,2,10,30
1954768,1578,train,8,6,12,8
348734,1579,train,28,5,14,28
1357424,1580,train,10,0,11,11
268712,1583,train,7,2,17,10
1246879,1584,train,72,5,15,2
774145,1586,train,7,4,3,26
886214,1587,train,9,1,13,30
3401644,1591,train,4,6,18,8
1460376,1592,train,14,0,0,10
3288870,1593,train,10,1,9,30
1783688,1595,train,24,0,16,14
1932859,1597,train,14,6,7,30
2864672,1599,train,12,1,16,0
2491974,1600,train,9,6,10,27
248747,1601,train,6,0,19,13
1202825,1602,train,10,6,12,20
629718,1604,train,4,4,11,30
289472,1606,train,22,5,9,15
2538136,1607,train,13,0,10,30
1125090,1609,train,18,3,17,30
3297423,1611,train,13,3,11,30
376933,1612,train,4,0,10,29
431854,1613,train,21,5,11,25
1500774,1614,train,17,5,15,22
3050274,1617,train,19,3,11,30
1639235,1619,train,7,3,9,9
2416904,1621,train,45,6,5,30
552695,1622,train,30,1,16,30
2789450,1624,train,9,4,10,3
1368225,1625,train,11,3,13,20
3383671,1626,train,4,3,13,7
3341496,1628,train,5,2,16,30
3009052,1629,train,37,0,13,3
3313010,1631,train,4,1,14,30
2254592,1632,train,4,2,20,30
1409183,1633,train,6,0,13,30
608020,1635,train,15,6,13,2
1935242,1638,train,13,4,14,21
1564186,1639,train,7,3,7,7
2065616,1640,train,13,3,19,5
3237574,1641,train,7,3,10,9
2307480,1642,train,20,1,11,0
1223773,1643,train,8,2,16,7
1082244,1644,train,16,0,7,2
3274492,1646,train,12,5,17,14
1631034,1648,train,21,6,10,7
2903282,1652,train,6,0,14,14
1517647,1653,train,6,0,13,14
2163264,1654,train,14,0,17,14
500855,1656,train,6,2,15,21
425334,1657,train,12,4,9,4
1174747,1660,train,6,5,12,30
76113,1662,train,10,1,11,21
1299233,1667,train,10,6,19,30
822491,1668,train,4,0,9,2
902420,1669,train,9,2,14,8
960700,1671,train,15,3,14,12
1803298,1673,train,20,5,14,30
2052098,1675,train,4,0,10,30
1957415,1678,train,7,0,8,28
1580605,1679,train,20,2,13,30
2990557,1680,train,43,4,11,7
2721390,1681,train,9,2,9,5
3194255,1682,train,10,0,16,4
2107602,1683,train,100,6,12,1
1436838,1685,train,17,2,16,15
1553910,1686,train,4,1,19,30
2866488,1687,train,6,5,7,26
3330371,1688,train,4,6,15,16
14970,1690,train,7,0,12,30
2834777,1691,train,6,6,4,8
1298513,1692,train,9,3,3,18
2760304,1694,train,4,3,10,17
1553004,1698,train,11,2,20,30
416516,1700,train,5,0,18,30
1898012,1701,train,9,1,19,18
101843,1702,train,13,3,17,11
2014326,1703,train,22,6,8,6
1867462,1704,train,48,2,20,0
1881604,1705,train,34,4,12,14
2400137,1706,train,23,2,13,16
2728888,1707,train,17,2,11,11
2679501,1708,train,9,4,6,30
1773032,1709,train,5,0,13,30
1027034,1710,train,4,1,14,30
163679,1711,train,8,0,12,7
1917563,1712,train,21,5,17,30
2640820,1715,train,30,6,14,14
2449317,1717,train,4,0,14,8
57889,1719,train,15,6,11,30
2453652,1720,train,5,6,4,30
894711,1721,train,46,0,9,6
1820848,1722,train,23,0,11,30
3336718,1723,train,4,1,10,20
3218537,1724,train,12,4,8,13
3289681,1725,train,32,3,8,5
317803,1728,train,4,3,13,30
972022,1729,train,11,0,15,30
490186,1730,train,21,1,13,21
1956311,1731,train,4,1,18,30
910121,1732,train,17,4,21,30
1999292,1733,train,5,1,10,0
2359414,1735,train,10,6,18,1
2684567,1736,train,6,5,13,30
3162003,1737,train,28,1,19,7
2312102,1738,train,18,4,14,21
2461141,1742,train,33,0,4,7
44208,1744,train,6,4,20,23
1970519,1745,train,5,4,14,18
962113,1746,train,10,6,7,5
799957,1747,train,8,2,15,30
1687224,1748,train,41,6,14,7
766690,1750,train,36,0,8,8
3276317,1751,train,17,5,13,8
2159341,1752,train,19,4,12,0
3335689,1753,train,58,3,15,5
30739,1755,train,23,0,12,10
1936522,1756,train,6,6,10,7
2690667,1757,train,7,0,8,30
1227928,1758,train,24,0,19,30
773433,1759,train,61,5,9,6
2750066,1760,train,8,3,16,7
605135,1762,train,5,1,8,30
3310456,1763,train,12,6,21,7
1665205,1764,train,39,0,14,10
449406,1766,train,16,1,11,16
583743,1767,train,24,3,15,12
3327885,1768,train,14,6,18,1
3303655,1772,train,21,6,5,1
3390062,1773,train,9,6,8,13
2777518,1776,train,83,4,16,0
1357889,1777,train,5,0,15,25
1271363,1778,train,13,5,10,30
1609350,1779,train,14,1,9,13
2733497,1780,train,6,2,15,30
953344,1781,train,28,3,14,18
1017184,1783,train,5,4,12,30
407451,1785,train,6,3,9,24
2010460,1787,train,14,1,17,6
2337257,1788,train,10,0,17,15
3090568,1790,train,12,4,16,11
1959430,1791,train,15,0,18,7
2125427,1792,train,7,0,12,30
1507357,1793,train,60,6,22,3
1533428,1794,train,4,6,15,6
1728833,1796,train,8,6,10,6
2827845,1798,train,24,1,15,13
2994726,1801,train,4,0,12,7
3128387,1802,train,20,5,9,16
1682034,1803,train,23,6,8,19
992168,1806,train,8,3,16,30
1014048,1808,train,9,3,13,30
1097996,1809,train,37,0,21,9
2362492,1810,train,8,6,16,21
2439174,1811,train,15,5,8,5
112732,1812,train,18,5,17,5
791162,1813,train,14,5,13,19
3217286,1814,train,53,1,6,4
3007225,1815,train,34,0,12,20
2545099,1816,train,4,6,14,15
2600873,1818,train,5,6,16,13
3261927,1820,train,11,5,19,4
1825343,1822,train,14,1,14,30
1956619,1823,train,6,0,19,30
533174,1825,train,10,1,11,30
961949,1827,train,4,0,21,30
1632990,1829,train,7,0,12,16
2077487,1830,train,31,5,15,6
1860290,1832,train,14,6,22,5
354702,1833,train,30,2,17,8
1351660,1834,train,6,0,12,7
942703,1835,train,4,5,12,30
3351504,1836,train,9,4,14,30
1873298,1838,train,31,4,13,9
2519194,1839,train,6,2,11,25
2853765,1840,train,38,5,11,9
2324814,1843,train,8,3,13,30
2486302,1844,train,14,6,12,6
1380158,1845,train,6,0,16,21
524333,1846,train,4,4,10,3
1766941,1848,train,7,3,10,30
628652,1849,train,8,3,16,22
3002092,1850,train,61,3,9,3
119472,1851,train,20,4,8,16
1701505,1852,train,8,3,18,22
2987778,1853,train,8,2,12,15
2823496,1856,train,4,0,21,30
3085479,1857,train,4,2,16,30
2996947,1858,train,5,6,7,15
178541,1859,train,39,6,18,6
1564802,1863,train,14,5,18,6
3059205,1864,train,7,5,15,17
1228928,1867,train,7,2,12,8
374806,1872,train,21,2,10,11
2586713,1874,train,21,3,17,30
1714656,1876,train,4,0,16,30
3118633,1877,train,4,2,12,16
2939441,1879,train,11,5,15,30
3009617,1880,train,6,1,13,30
1926246,1882,train,12,2,18,27
1979738,1884,train,22,1,17,9
1086428,1885,train,13,5,16,30
2490147,1886,train,27,3,13,30
332488,1890,train,26,0,12,8
2821394,1891,train,6,2,18,30
1349393,1892,train,18,1,10,30
1234443,1893,train,7,4,13,30
1635300,1894,train,4,6,12,20
3118486,1895,train,7,1,18,15
893162,1897,train,5,4,11,28
2895482,1899,train,25,3,11,30
1332864,1900,train,4,4,14,11
3315142,1903,train,6,5,16,9
112127,1904,train,7,6,17,2
656730,1908,train,9,0,13,1
846154,1914,train,10,5,19,19
2304978,1918,train,16,3,12,5
1279598,1919,train,4,1,20,5
2761238,1921,train,6,3,10,6
1838937,1922,train,6,1,21,30
362112,1923,train,22,0,6,13
1633498,1924,train,18,3,12,30
1398086,1926,train,11,3,10,3
3321673,1928,train,16,2,15,30
2713448,1929,train,15,2,13,16
1365633,1931,train,9,4,17,30
1911114,1933,train,15,5,9,9
2106319,1935,train,18,4,19,30
1773153,1937,train,10,0,14,11
183932,1938,train,7,0,23,4
1163865,1940,train,4,6,13,18
1929617,1942,train,4,6,18,30
3102893,1944,train,8,0,13,9
352729,1946,train,18,0,17,5
569211,1947,train,5,0,14,30
2813662,1948,train,52,0,0,8
3225584,1949,train,9,2,18,30
1100193,1952,train,7,5,16,3
3391428,1953,train,26,1,9,10
1231583,1954,train,5,5,12,30
103086,1956,train,8,0,14,22
3379094,1957,train,4,3,19,18
1696468,1958,train,100,1,13,0
2102995,1959,train,5,6,12,7
2845361,1960,train,18,3,11,18
329201,1962,train,7,6,20,28
1440983,1963,train,6,5,7,18
1250869,1965,train,28,2,15,3
2992254,1967,train,39,0,18,19
1998752,1968,train,4,4,10,7
221742,1969,train,7,1,23,0
2545948,1970,train,4,4,1,6
3236785,1973,train,13,3,15,2
1625859,1974,train,9,3,10,6
1763237,1978,train,14,2,11,20
2947672,1979,train,20,6,23,14
622151,1981,train,10,0,7,30
176355,1982,train,27,6,11,9
2227217,1985,train,9,3,13,5
1435886,1986,train,7,5,9,4
1249350,1987,train,34,4,17,9
1989979,1988,train,6,0,11,30
2302409,1989,train,6,0,11,30
126793,1990,train,42,3,19,20
753627,1991,train,14,6,21,30
344272,1995,train,4,2,19,30
3381233,1998,train,10,2,12,3
1502181,1999,train,6,3,16,30
2713679,2000,train,11,6,16,17
987813,2004,train,11,1,16,15
374531,2005,train,4,1,9,30
2466422,2008,train,6,6,20,30
1336754,2010,train,32,6,13,12
2619232,2011,train,48,4,7,4
718466,2012,train,24,0,14,3
3137173,2013,train,27,5,17,12
723482,2014,train,4,2,9,1
2997751,2015,train,9,0,19,20
604361,2017,train,15,5,20,30
2292656,2018,train,8,1,18,30
2457721,2019,train,31,5,20,3
1067531,2020,train,7,0,10,7
2982145,2021,train,22,1,21,3
2658681,2022,train,35,2,14,7
3085631,2025,train,5,0,10,30
306044,2026,train,10,6,13,7
1315069,2027,train,5,4,13,9
702416,2030,train,6,1,16,13
1036878,2031,train,37,2,19,2
2559116,2032,train,14,4,12,15
648020,2033,train,25,2,8,5
750590,2035,train,4,0,23,30
3395721,2036,train,6,5,19,30
612119,2037,train,10,2,16,30
846709,2038,train,12,3,19,30
2650635,2039,train,35,3,11,17
1084554,2040,train,4,0,10,30
1628567,2041,train,31,0,14,21
2178845,2043,train,5,2,20,14
1201550,2044,train,11,3,11,6
1228789,2045,train,13,0,16,30
3249228,2046,train,4,4,17,9
2170242,2050,train,10,6,9,30
1630821,2053,train,21,3,13,12
2009712,2055,train,86,3,11,4
2094515,2056,train,13,0,13,30
901415,2057,train,36,0,20,6
2635262,2058,train,14,5,21,30
2543917,2060,train,7,5,18,24
129926,2063,train,4,6,18,27
2511585,2064,train,9,0,14,30
1317906,2067,train,5,6,14,30
28696,2068,train,13,3,22,8
997480,2069,train,5,2,14,8
2651623,2071,train,15,3,10,27
278713,2072,train,14,6,12,0
2560829,2073,train,9,4,11,30
1415956,2074,train,7,0,12,30
1312596,2076,train,11,0,18,28
1086677,2077,train,5,3,13,30
2354169,2078,train,14,6,16,30
1254380,2080,train,6,6,10,8
2148784,2081,train,14,2,13,30
1720548,2082,train,17,1,9,30
140931,2085,train,14,2,9,30
3230232,2086,train,16,5,17,25
3023704,2087,train,15,0,18,7
1907607,2089,train,6,2,9,2
455035,2091,train,7,0,20,30
659909,2093,train,7,0,17,18
1769739,2094,train,72,0,13,5
3416966,2097,train,7,3,12,30
3331469,2098,train,38,3,13,28
1188813,2099,train,13,0,11,9
3107093,2101,train,11,0,18,8
501582,2103,train,10,4,12,2
3178892,2105,train,12,1,14,30
512343,2109,train,7,6,19,10
335044,2110,train,8,5,9,30
2218299,2111,train,17,6,12,21
300162,2113,train,6,1,8,24
134419,2116,train,13,6,12,7
2058713,2118,train,27,0,13,30
2799312,2119,train,20,5,13,14
2990314,2120,train,5,5,13,19
164788,2122,train,11,3,8,8
872361,2124,train,10,6,21,2
374606,2125,train,5,0,23,13
2868479,2127,train,10,0,12,28
428639,2128,train,8,4,21,30
3398449,2129,train,4,5,18,30
1306035,2130,train,39,5,15,6
2474551,2131,train,7,6,16,26
1871305,2132,train,8,6,14,28
2780038,2133,train,5,4,14,6
812023,2134,train,13,5,21,19
1915214,2135,train,10,4,15,13
1684359,2136,train,5,0,8,30
776848,2137,train,4,4,17,14
704344,2138,train,5,4,12,30
1169273,2139,train,7,1,22,30
1866082,2140,train,4,6,13,30
354180,2141,train,5,4,17,6
3001884,2143,train,20,0,16,12
2450313,2145,train,15,3,5,14
2250142,2149,train,8,1,15,30
2046274,2150,train,18,6,12,23
1008627,2151,train,13,3,8,5
1211369,2152,train,6,4,17,30
1165567,2153,train,18,0,11,8
4711,2156,train,12,0,18,30
1376142,2157,train,70,0,11,5
1289521,2159,train,8,5,7,3
2440998,2160,train,32,0,8,6
378564,2161,train,7,5,12,30
1629837,2162,train,32,5,10,9
2106068,2165,train,11,2,20,6
214187,2166,train,38,5,16,3
1554602,2168,train,21,4,12,30
1124637,2169,train,14,1,7,29
179504,2170,train,4,6,12,21
3278797,2172,train,8,2,12,30
3250752,2175,train,25,6,23,14
911951,2177,train,8,1,13,6
145985,2179,train,7,0,13,30
1177246,2180,train,27,6,10,15
1453091,2182,train,5,2,3,30
2460232,2184,train,38,5,18,6
3266010,2185,train,14,5,15,10
1242065,2186,train,9,0,12,22
646752,2187,train,6,0,12,30
1490598,2189,train,5,0,15,21
469780,2190,train,19,3,23,7
430749,2192,train,36,0,13,10
2065398,2193,train,68,6,17,7
1529138,2194,train,15,0,19,10
1261129,2195,train,6,4,13,24
2982167,2196,train,6,3,9,20
3051847,2197,train,9,4,10,30
2130592,2198,train,8,6,13,7
865712,2199,train,19,5,20,16
2102178,2200,train,13,3,10,8
760946,2201,train,11,5,18,16
819088,2204,train,8,4,10,30
2018860,2205,train,4,3,9,7
359518,2206,train,10,1,16,30
1732029,2207,train,5,2,17,30
901171,2210,train,6,3,18,5
2766487,2212,train,32,6,17,3
783074,2213,train,4,2,16,8
1003694,2214,train,8,1,10,11
1976922,2216,train,41,4,3,13
1836043,2217,train,32,0,19,14
1065495,2219,train,4,1,8,30
767323,2221,train,24,5,19,16
2734758,2223,train,6,3,14,21
1643858,2226,train,7,5,23,28
3231905,2227,train,7,6,10,13
1506044,2228,train,4,6,14,0
2534643,2230,train,21,4,13,15
2195465,2234,train,16,6,21,14
2701869,2236,train,6,5,13,25
303706,2237,train,25,0,13,30
1523961,2238,train,4,1,19,13
1347705,2239,train,6,6,12,30
852435,2241,train,79,4,20,5
1015146,2242,train,31,6,23,19
950032,2244,train,30,5,13,3
1106171,2245,train,42,1,19,3
3260987,2246,train,18,2,15,21
2117424,2247,train,5,0,18,9
1598521,2248,train,4,1,10,30
562888,2249,train,13,4,8,13
2783268,2253,train,41,4,10,1
232180,2254,train,11,0,9,8
2272909,2255,train,29,4,18,8
795152,2256,train,6,6,16,30
89254,2257,train,15,2,15,25
3264599,2258,train,48,3,13,9
779762,2259,train,14,5,14,30
3288371,2260,train,5,0,18,14
322872,2261,train,5,4,17,12
3287488,2263,train,5,2,10,30
1735168,2266,train,7,5,13,7
2688152,2267,train,18,5,13,26
2987256,2268,train,29,6,9,30
452984,2269,train,6,0,10,29
2164759,2272,train,7,3,9,23
2377021,2273,train,5,0,10,30
2053641,2274,train,9,1,8,30
3208416,2275,train,24,3,17,3
1888026,2278,train,38,4,10,15
1012214,2281,train,22,0,8,9
419128,2282,train,22,6,6,7
3356697,2283,train,5,1,14,30
1568848,2284,train,6,6,11,13
713987,2285,train,11,0,12,14
1501646,2287,train,5,0,15,26
1162526,2289,train,15,1,12,12
2484522,2290,train,6,2,9,30
1035438,2299,train,4,5,12,7
1021481,2300,train,4,3,12,23
348271,2301,train,12,3,17,30
929363,2302,train,6,3,8,28
1102552,2303,train,16,0,6,7
3334867,2304,train,48,0,7,5
1089396,2305,train,20,0,15,11
374748,2306,train,6,1,17,11
2877213,2307,train,98,5,12,0
1459930,2308,train,4,6,3,30
20018,2309,train,10,2,12,16
995001,2310,train,51,5,14,30
2861125,2311,train,13,6,16,6
2001237,2312,train,21,3,12,19
2614615,2313,train,30,0,2,25
1251956,2314,train,4,3,12,26
280037,2315,train,10,3,9,19
3411016,2316,train,12,1,15,30
3398797,2317,train,6,2,14,30
223255,2319,train,4,1,12,20
1809571,2321,train,16,0,17,30
3343119,2322,train,11,1,9,30
2373057,2328,train,11,4,9,30
340476,2330,train,6,5,17,26
2260878,2332,train,15,0,16,4
2228537,2333,train,5,5,14,30
3183098,2337,train,4,0,12,30
1091539,2338,train,8,6,11,30
2016450,2339,train,5,5,16,11
591499,2341,train,11,5,20,20
3277161,2343,train,6,6,15,8
572329,2344,train,90,5,9,5
952329,2345,train,13,2,9,16
1052691,2346,train,9,0,12,8
1678449,2348,train,4,4,11,7
2138164,2349,train,15,3,9,16
1822170,2350,train,25,4,14,10
2313176,2352,train,8,6,15,11
1758870,2353,train,8,1,6,27
2748224,2354,train,12,5,9,9
504629,2355,train,26,0,12,30
2660314,2357,train,41,5,20,11
1441408,2359,train,4,0,12,21
928669,2360,train,7,0,15,7
1991464,2361,train,12,4,19,30
1294149,2362,train,31,0,18,30
2177490,2363,train,6,2,23,11
371193,2364,train,5,0,11,20
2261233,2365,train,36,1,10,7
26611,2367,train,7,3,12,30
1989622,2369,train,4,6,10,3
3229042,2370,train,7,1,15,30
2335253,2371,train,27,4,11,12
1368523,2373,train,6,0,16,28
2805064,2377,train,10,2,7,30
2743972,2378,train,9,0,18,7
737719,2379,train,5,6,7,7
457786,2380,train,7,0,14,14
689584,2383,train,69,4,15,6
2895690,2384,train,6,6,16,9
539369,2386,train,17,5,12,12
543688,2388,train,23,4,14,30
497814,2391,train,6,1,21,30
512334,2393,train,4,4,7,26
1031481,2395,train,5,0,13,30
2484792,2396,train,50,2,7,1
772327,2397,train,42,3,11,2
1496873,2399,train,85,5,8,6
2024568,2400,train,4,6,13,30
2865637,2401,train,4,2,14,14
2398746,2403,train,24,5,12,17
